State,State Name,County,County Name,CBSA,CBSA Name,ZIP,area_rent_br0,area_rent_br1,area_rent_br2,area_rent_br3,area_rent_br4
51,Virginia,007,Amelia County,40060,"Richmond, VA MSA",23850,650,680,810,1070,1290
51,Virginia,007,Amelia County,40060,"Richmond, VA MSA",23966,550,580,690,910,1100
51,Virginia,009,Amherst County,31340,"Lynchburg, VA MSA",22922,520,570,690,880,1020
51,Virginia,009,Amherst County,31340,"Lynchburg, VA MSA",22967,750,820,1000,1280,1480
51,Virginia,009,Amherst County,31340,"Lynchburg, VA MSA",24483,520,570,690,880,1020
51,Virginia,009,Amherst County,31340,"Lynchburg, VA MSA",24521,490,530,650,830,960
51,Virginia,009,Amherst County,31340,"Lynchburg, VA MSA",24553,500,550,670,860,990
51,Virginia,009,Amherst County,31340,"Lynchburg, VA MSA",24572,530,580,710,910,1050
51,Virginia,009,Amherst County,31340,"Lynchburg, VA MSA",24574,500,550,670,860,990
51,Virginia,009,Amherst County,31340,"Lynchburg, VA MSA",24595,520,570,690,880,1020
51,Virginia,011,Appomattox County,31340,"Lynchburg, VA MSA",23958,480,520,640,820,940
51,Virginia,011,Appomattox County,31340,"Lynchburg, VA MSA",23960,490,530,650,830,960
51,Virginia,011,Appomattox County,31340,"Lynchburg, VA MSA",23963,490,530,650,830,960
51,Virginia,011,Appomattox County,31340,"Lynchburg, VA MSA",24522,470,520,630,810,930
51,Virginia,011,Appomattox County,31340,"Lynchburg, VA MSA",24538,570,620,760,970,1120
51,Virginia,011,Appomattox County,31340,"Lynchburg, VA MSA",24553,500,550,670,860,990
51,Virginia,011,Appomattox County,31340,"Lynchburg, VA MSA",24593,490,530,650,830,960
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22201,1420,1490,1770,2370,2980
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22202,1560,1640,1950,2610,3280
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22203,1460,1540,1820,2440,3060
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22204,1080,1140,1350,1810,2270
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22205,1160,1220,1450,1940,2440
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22206,1350,1430,1690,2260,2840
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22207,1350,1430,1690,2260,2840
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22209,1300,1370,1630,2180,2740
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22210,1320,1390,1650,2210,2770
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22211,1320,1390,1650,2210,2770
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22213,1320,1390,1650,2210,2770
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22214,1320,1390,1650,2210,2770
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22215,1320,1390,1650,2210,2770
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22216,1320,1390,1650,2210,2770
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22219,1320,1390,1650,2210,2770
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24064,660,720,880,1130,1300
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24095,560,610,750,960,1110
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24101,660,720,880,1130,1300
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24104,610,670,820,1050,1210
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24121,640,700,860,1100,1270
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24122,470,520,630,810,930
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24139,550,600,730,930,1080
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24174,470,520,630,810,930
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24179,530,580,710,910,1050
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24503,580,640,780,1000,1150
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24523,570,620,760,970,1120
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24526,550,600,730,930,1080
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24536,550,600,730,930,1080
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24550,490,540,660,840,970
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24551,490,540,660,840,970
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24556,690,750,920,1180,1360
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24570,550,600,730,930,1080
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24571,470,520,630,810,930
51,Virginia,023,Botetourt County,40220,"Roanoke, VA MSA",24019,610,710,880,1150,1310
51,Virginia,023,Botetourt County,40220,"Roanoke, VA MSA",24064,590,680,850,1110,1260
51,Virginia,023,Botetourt County,40220,"Roanoke, VA MSA",24066,530,620,770,1010,1140
51,Virginia,023,Botetourt County,40220,"Roanoke, VA MSA",24077,590,680,850,1110,1260
51,Virginia,023,Botetourt County,40220,"Roanoke, VA MSA",24083,800,920,1150,1510,1710
51,Virginia,023,Botetourt County,40220,"Roanoke, VA MSA",24085,800,920,1150,1510,1710
51,Virginia,023,Botetourt County,40220,"Roanoke, VA MSA",24090,530,620,770,1010,1140
51,Virginia,023,Botetourt County,40220,"Roanoke, VA MSA",24130,560,650,810,1060,1200
51,Virginia,023,Botetourt County,40220,"Roanoke, VA MSA",24175,660,770,960,1260,1430
51,Virginia,023,Botetourt County,40220,"Roanoke, VA MSA",24422,560,650,810,1060,1200
51,Virginia,031,Campbell County,31340,"Lynchburg, VA MSA",24501,530,580,710,910,1050
51,Virginia,031,Campbell County,31340,"Lynchburg, VA MSA",24502,580,630,770,990,1140
51,Virginia,031,Campbell County,31340,"Lynchburg, VA MSA",24504,550,610,740,950,1090
51,Virginia,031,Campbell County,31340,"Lynchburg, VA MSA",24517,470,520,630,810,930
51,Virginia,031,Campbell County,31340,"Lynchburg, VA MSA",24528,470,520,630,810,930
51,Virginia,031,Campbell County,31340,"Lynchburg, VA MSA",24538,570,620,760,970,1120
51,Virginia,031,Campbell County,31340,"Lynchburg, VA MSA",24550,490,540,660,840,970
51,Virginia,031,Campbell County,31340,"Lynchburg, VA MSA",24551,490,540,660,840,970
51,Virginia,031,Campbell County,31340,"Lynchburg, VA MSA",24554,610,660,810,1040,1190
51,Virginia,031,Campbell County,31340,"Lynchburg, VA MSA",24569,480,520,640,820,940
51,Virginia,031,Campbell County,31340,"Lynchburg, VA MSA",24571,470,520,630,810,930
51,Virginia,031,Campbell County,31340,"Lynchburg, VA MSA",24588,490,540,660,840,970
51,Virginia,033,Caroline County,40060,"Richmond, VA MSA",22408,810,850,1010,1330,1610
51,Virginia,033,Caroline County,40060,"Richmond, VA MSA",22427,570,600,710,930,1130
51,Virginia,033,Caroline County,40060,"Richmond, VA MSA",22436,810,850,1010,1330,1610
51,Virginia,033,Caroline County,40060,"Richmond, VA MSA",22438,810,850,1010,1330,1610
51,Virginia,033,Caroline County,40060,"Richmond, VA MSA",22514,950,1000,1190,1560,1900
51,Virginia,033,Caroline County,40060,"Richmond, VA MSA",22535,510,530,630,830,1000
51,Virginia,033,Caroline County,40060,"Richmond, VA MSA",22538,810,850,1010,1330,1610
51,Virginia,033,Caroline County,40060,"Richmond, VA MSA",22546,900,940,1120,1470,1780
51,Virginia,033,Caroline County,40060,"Richmond, VA MSA",22580,880,930,1100,1450,1750
51,Virginia,033,Caroline County,40060,"Richmond, VA MSA",23015,530,560,660,870,1050
51,Virginia,033,Caroline County,40060,"Richmond, VA MSA",23047,810,850,1010,1330,1610
51,Virginia,033,Caroline County,40060,"Richmond, VA MSA",23069,700,730,870,1140,1390
51,Virginia,036,Charles City County,40060,"Richmond, VA MSA",23030,680,720,850,1120,1350
51,Virginia,036,Charles City County,40060,"Richmond, VA MSA",23140,740,780,920,1210,1470
51,Virginia,036,Charles City County,40060,"Richmond, VA MSA",23185,670,700,830,1090,1320
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23112,910,950,1130,1490,1800
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23113,910,960,1140,1500,1820
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23114,980,1030,1220,1600,1940
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23120,800,840,1000,1320,1590
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23224,670,700,830,1090,1320
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23225,690,730,860,1130,1370
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23234,710,740,880,1160,1400
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23235,880,930,1100,1450,1750
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23236,920,970,1150,1510,1830
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23237,750,790,940,1240,1500
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23803,630,670,790,1040,1260
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23831,820,860,1020,1340,1630
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23832,860,900,1070,1410,1700
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23834,700,730,870,1140,1390
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23836,830,880,1040,1370,1660
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23838,1120,1170,1390,1830,2210
51,Virginia,043,Clarke County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20130,940,990,1170,1570,1970
51,Virginia,043,Clarke County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20135,1440,1520,1800,2410,3030
51,Virginia,043,Clarke County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22611,810,850,1010,1350,1700
51,Virginia,043,Clarke County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22620,840,890,1050,1410,1770
51,Virginia,043,Clarke County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22646,820,860,1020,1370,1710
51,Virginia,043,Clarke County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22663,940,1000,1180,1580,1980
51,Virginia,045,Craig County,40220,"Roanoke, VA MSA",24070,800,920,1150,1510,1710
51,Virginia,045,Craig County,40220,"Roanoke, VA MSA",24127,440,510,630,830,940
51,Virginia,045,Craig County,40220,"Roanoke, VA MSA",24128,440,510,630,830,940
51,Virginia,045,Craig County,40220,"Roanoke, VA MSA",24131,440,510,630,830,940
51,Virginia,045,Craig County,40220,"Roanoke, VA MSA",24426,440,510,630,830,940
51,Virginia,049,Cumberland County,40060,"Richmond, VA MSA",23027,630,670,790,1040,1260
51,Virginia,049,Cumberland County,40060,"Richmond, VA MSA",23038,770,810,960,1260,1530
51,Virginia,049,Cumberland County,40060,"Richmond, VA MSA",23040,700,730,870,1140,1390
51,Virginia,049,Cumberland County,40060,"Richmond, VA MSA",23123,630,670,790,1040,1260
51,Virginia,049,Cumberland County,40060,"Richmond, VA MSA",23901,630,670,790,1040,1260
51,Virginia,049,Cumberland County,40060,"Richmond, VA MSA",23936,630,670,790,1040,1260
51,Virginia,053,Dinwiddie County,40060,"Richmond, VA MSA",23803,630,670,790,1040,1260
51,Virginia,053,Dinwiddie County,40060,"Richmond, VA MSA",23805,710,740,880,1160,1400
51,Virginia,053,Dinwiddie County,40060,"Richmond, VA MSA",23824,670,700,830,1090,1320
51,Virginia,053,Dinwiddie County,40060,"Richmond, VA MSA",23830,510,530,630,830,1000
51,Virginia,053,Dinwiddie County,40060,"Richmond, VA MSA",23833,550,580,690,910,1100
51,Virginia,053,Dinwiddie County,40060,"Richmond, VA MSA",23840,600,630,750,990,1190
51,Virginia,053,Dinwiddie County,40060,"Richmond, VA MSA",23841,640,670,800,1050,1270
51,Virginia,053,Dinwiddie County,40060,"Richmond, VA MSA",23850,650,680,810,1070,1290
51,Virginia,053,Dinwiddie County,40060,"Richmond, VA MSA",23872,580,610,720,950,1150
51,Virginia,053,Dinwiddie County,40060,"Richmond, VA MSA",23882,590,620,740,970,1180
51,Virginia,053,Dinwiddie County,40060,"Richmond, VA MSA",23885,870,920,1090,1430,1740
51,Virginia,053,Dinwiddie County,40060,"Richmond, VA MSA",23894,510,530,630,830,1000
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20041,1300,1370,1630,2180,2740
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20120,1340,1410,1670,2240,2810
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20121,1300,1370,1630,2180,2740
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20122,1300,1370,1630,2180,2740
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20124,1700,1790,2120,2840,3560
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20151,1190,1260,1490,1990,2500
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20153,1300,1370,1630,2180,2740
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20170,1390,1470,1740,2330,2930
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20171,1420,1490,1770,2370,2980
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20172,1300,1370,1630,2180,2740
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20190,1220,1280,1520,2030,2560
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20191,1220,1280,1520,2030,2560
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20194,1520,1600,1900,2540,3190
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20195,1300,1370,1630,2180,2740
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22003,1250,1320,1560,2090,2620
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22009,1300,1370,1630,2180,2740
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22015,1580,1660,1970,2640,3310
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22027,1300,1370,1630,2180,2740
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22030,1420,1500,1780,2380,2990
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22031,1360,1430,1700,2280,2860
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22032,1700,1790,2120,2840,3560
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22033,1330,1400,1660,2220,2790
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22039,1300,1370,1630,2180,2740
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22041,1120,1180,1400,1870,2350
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22042,1260,1320,1570,2100,2640
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22043,1380,1460,1730,2320,2910
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22044,1060,1120,1330,1780,2240
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22046,1170,1230,1460,1950,2450
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22060,1300,1370,1630,2180,2740
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22066,1300,1370,1630,2180,2740
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22079,1270,1340,1590,2130,2670
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22101,1300,1370,1630,2180,2740
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22102,1410,1480,1760,2360,2960
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22103,1300,1370,1630,2180,2740
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22106,1300,1370,1630,2180,2740
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22116,1300,1370,1630,2180,2740
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22121,1300,1370,1630,2180,2740
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22122,1300,1370,1630,2180,2740
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22124,1530,1610,1910,2560,3210
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22150,1210,1270,1510,2020,2540
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22151,1300,1370,1620,2170,2720
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22152,1480,1560,1850,2480,3110
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22153,1640,1730,2050,2740,3450
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22180,1460,1540,1820,2440,3060
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22181,1670,1760,2090,2800,3510
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22182,1300,1370,1630,2180,2740
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22183,1300,1370,1630,2180,2740
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22199,1300,1370,1630,2180,2740
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22302,1220,1280,1520,2030,2560
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22303,1100,1160,1370,1830,2300
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22306,990,1050,1240,1660,2080
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22307,1260,1330,1580,2110,2660
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22308,1300,1370,1630,2180,2740
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22309,1140,1210,1430,1910,2400
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22310,1530,1610,1910,2560,3210
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22312,1190,1260,1490,1990,2500
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22315,1510,1590,1890,2530,3180
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20106,1030,1090,1290,1730,2170
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20115,1000,1050,1250,1670,2100
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20117,1200,1270,1500,2010,2520
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20119,1140,1200,1420,1900,2390
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20130,940,990,1170,1570,1970
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20137,1070,1130,1340,1790,2250
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20139,1030,1090,1290,1730,2170
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20144,980,1040,1230,1650,2070
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20181,1000,1050,1250,1670,2100
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20184,1160,1220,1450,1940,2440
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20186,980,1040,1230,1650,2070
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20187,1170,1230,1460,1950,2450
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20188,1030,1090,1290,1730,2170
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20198,1170,1230,1460,1950,2450
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22639,1030,1090,1290,1730,2170
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22642,1200,1270,1500,2010,2520
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22643,1030,1090,1290,1730,2170
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22712,1100,1160,1380,1850,2320
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22720,1260,1320,1570,2100,2640
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22728,1140,1210,1430,1910,2400
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22734,940,1000,1180,1580,1980
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22742,1030,1090,1290,1730,2170
51,Virginia,065,Fluvanna County,16820,"Charlottesville, VA MSA",22963,770,1020,1210,1540,1750
51,Virginia,065,Fluvanna County,16820,"Charlottesville, VA MSA",22974,620,820,970,1230,1400
51,Virginia,065,Fluvanna County,16820,"Charlottesville, VA MSA",23022,760,1000,1190,1510,1720
51,Virginia,065,Fluvanna County,16820,"Charlottesville, VA MSA",23038,670,890,1050,1340,1520
51,Virginia,065,Fluvanna County,16820,"Charlottesville, VA MSA",23055,540,720,850,1080,1230
51,Virginia,065,Fluvanna County,16820,"Charlottesville, VA MSA",23084,480,640,760,970,1100
51,Virginia,065,Fluvanna County,16820,"Charlottesville, VA MSA",23093,630,830,980,1250,1410
51,Virginia,065,Fluvanna County,16820,"Charlottesville, VA MSA",24590,570,750,890,1130,1280
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24055,470,550,680,890,1010
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24059,620,720,900,1180,1340
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24065,520,600,750,980,1110
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24067,440,510,630,830,940
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24088,440,510,630,830,940
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24091,470,550,680,890,1010
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24092,440,510,630,830,940
