FIPS,fmr0,fmr1,fmr2,fmr3,fmr4,county,State,CouSub,pop2000,countyname,Metro_code,Areaname,county_town_name,state_alpha,fmr_type,metro
5108999999,417,434,541,694,795,89,51,99999,57930,Henry County,NCNTY51089N51089,"Henry County-Martinsville city, VA HUD Nonmetro FMR Area",Henry County,VA,40,0
5109199999,419,436,541,747,901,91,51,99999,2536,Highland County,NCNTY51091N51091,"Highland County, VA",Highland County,VA,40,0
5109399999,882,919,1064,1454,1753,93,51,99999,29728,Isle of Wight County,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Isle of Wight County,VA,50,1
5109599999,882,919,1064,1454,1753,95,51,99999,48102,James City County,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",James City County,VA,50,1
5109799999,725,786,878,1171,1399,97,51,99999,6630,King and Queen County,METRO40060M40060,"Richmond, VA HUD Metro FMR Area",King and Queen County,VA,40,1
5109999999,678,680,817,1188,1223,99,51,99999,16803,King George County,NCNTY51099N51099,"King George County, VA",King George County,VA,40,0
5110199999,725,786,878,1171,1399,101,51,99999,13146,King William County,METRO40060M40060,"Richmond, VA HUD Metro FMR Area",King William County,VA,40,1
5110399999,525,646,787,968,1042,103,51,99999,11567,Lancaster County,NCNTY51103N51103,"Lancaster County, VA",Lancaster County,VA,40,0
5110599999,351,423,541,695,736,105,51,99999,23589,Lee County,NCNTY51105N51105,"Lee County, VA",Lee County,VA,40,0
5110799999,1166,1328,1506,1943,2542,107,51,99999,169599,Loudoun County,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Loudoun County,VA,50,1
5110999999,533,604,688,823,847,109,51,99999,25627,Louisa County,METRO40060N51109,"Louisa County, VA HUD Metro FMR Area",Louisa County,VA,40,1
5111199999,493,509,593,739,1024,111,51,99999,13146,Lunenburg County,NCNTY51111N51111,"Lunenburg County, VA",Lunenburg County,VA,40,0
5111399999,524,585,706,977,1008,113,51,99999,12520,Madison County,NCNTY51113N51113,"Madison County, VA",Madison County,VA,40,0
5111599999,882,919,1064,1454,1753,115,51,99999,9207,Mathews County,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Mathews County,VA,50,1
5111799999,352,439,541,664,885,117,51,99999,32380,Mecklenburg County,NCNTY51117N51117,"Mecklenburg County, VA",Mecklenburg County,VA,40,0
5111999999,407,501,610,743,808,119,51,99999,9932,Middlesex County,NCNTY51119N51119,"Middlesex County, VA",Middlesex County,VA,40,0
5112199999,591,647,724,993,1272,121,51,99999,83629,Montgomery County,METRO13980N51121,"Blacksburg-Christiansburg-Radford, VA HUD Metro FMR Area",Montgomery County,VA,40,1
5112599999,723,870,1029,1334,1476,125,51,99999,14445,Nelson County,METRO16820M16820,"Charlottesville, VA MSA",Nelson County,VA,40,1
5112799999,725,786,878,1171,1399,127,51,99999,13462,New Kent County,METRO40060M40060,"Richmond, VA HUD Metro FMR Area",New Kent County,VA,40,1
5113199999,440,542,660,804,874,131,51,99999,13093,Northampton County,NCNTY51131N51131,"Northampton County, VA",Northampton County,VA,40,0
5113399999,438,539,656,799,869,133,51,99999,12259,Northumberland County,NCNTY51133N51133,"Northumberland County, VA",Northumberland County,VA,40,0
5113599999,539,582,648,920,1054,135,51,99999,15725,Nottoway County,NCNTY51135N51135,"Nottoway County, VA",Nottoway County,VA,40,0
5113799999,509,700,780,1135,1369,137,51,99999,25881,Orange County,NCNTY51137N51137,"Orange County, VA",Orange County,VA,40,0
5113999999,400,467,613,791,815,139,51,99999,23177,Page County,NCNTY51139N51139,"Page County, VA",Page County,VA,40,0
5114199999,448,489,541,670,690,141,51,99999,19407,Patrick County,NCNTY51141N51141,"Patrick County, VA",Patrick County,VA,40,0
5114399999,410,471,608,758,814,143,51,99999,61745,Pittsylvania County,METRO19260M19260,"Danville, VA MSA",Pittsylvania County,VA,40,1
5114599999,725,786,878,1171,1399,145,51,99999,22377,Powhatan County,METRO40060M40060,"Richmond, VA HUD Metro FMR Area",Powhatan County,VA,40,1
5114799999,525,527,633,758,1014,147,51,99999,19720,Prince Edward County,NCNTY51147N51147,"Prince Edward County, VA",Prince Edward County,VA,40,0
5114999999,725,786,878,1171,1399,149,51,99999,33047,Prince George County,METRO40060M40060,"Richmond, VA HUD Metro FMR Area",Prince George County,VA,40,1
5115399999,1166,1328,1506,1943,2542,153,51,99999,280813,Prince William County,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Prince William County,VA,50,1
5115599999,437,462,576,825,887,155,51,99999,35127,Pulaski County,METRO13980N51155,"Pulaski County, VA HUD Metro FMR Area",Pulaski County,VA,40,1
5115799999,587,655,791,1095,1130,157,51,99999,6983,Rappahannock County,NCNTY51157N51157,"Rappahannock County, VA",Rappahannock County,VA,40,0
5115999999,424,522,636,775,842,159,51,99999,8809,Richmond County,NCNTY51159N51159,"Richmond County, VA",Richmond County,VA,40,0
5116199999,532,567,732,929,1014,161,51,99999,85778,Roanoke County,METRO40220M40220,"Roanoke, VA HUD Metro FMR Area",Roanoke County,VA,40,1
5116399999,489,550,612,891,1073,163,51,99999,20808,Rockbridge County,NCNTY51163N51163,"Rockbridge County-Buena Vista city-Lexington city, VA HUD Nonmetro FMR Area",Rockbridge County,VA,40,0
5116599999,580,644,784,1098,1128,165,51,99999,67725,Rockingham County,METRO25500M25500,"Harrisonburg, VA MSA",Rockingham County,VA,40,1
5116799999,353,467,541,662,683,167,51,99999,30308,Russell County,NCNTY51167N51167,"Russell County, VA",Russell County,VA,40,0
5116999999,422,453,563,754,902,169,51,99999,23403,Scott County,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",Scott County,VA,40,1
5117199999,496,532,650,867,961,171,51,99999,35075,Shenandoah County,NCNTY51171N51171,"Shenandoah County, VA",Shenandoah County,VA,40,0
5117399999,447,486,541,687,889,173,51,99999,33081,Smyth County,NCNTY51173N51173,"Smyth County, VA",Smyth County,VA,40,0
5117599999,453,627,695,860,1223,175,51,99999,17482,Southampton County,NCNTY51175N51175,"Southampton County-Franklin city, VA HUD Nonmetro FMR Area",Southampton County,VA,40,0
5117799999,1166,1328,1506,1943,2542,177,51,99999,90395,Spotsylvania County,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Spotsylvania County,VA,50,1
5117999999,1166,1328,1506,1943,2542,179,51,99999,92446,Stafford County,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Stafford County,VA,50,1
5118199999,882,919,1064,1454,1753,181,51,99999,6829,Surry County,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Surry County,VA,50,1
5118399999,725,786,878,1171,1399,183,51,99999,12504,Sussex County,METRO40060M40060,"Richmond, VA HUD Metro FMR Area",Sussex County,VA,40,1
5118599999,451,452,541,695,786,185,51,99999,44598,Tazewell County,NCNTY51185N51185,"Tazewell County, VA",Tazewell County,VA,40,0
5118799999,582,678,844,1187,1223,187,51,99999,31584,Warren County,METRO47900MM8820,"Warren County, VA HUD Metro FMR Area",Warren County,VA,40,1
5119199999,422,453,563,754,902,191,51,99999,51103,Washington County,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",Washington County,VA,40,1
5119399999,529,645,814,1117,1150,193,51,99999,16718,Westmoreland County,NCNTY51193N51193,"Westmoreland County, VA",Westmoreland County,VA,40,0
5119599999,450,459,541,704,887,195,51,99999,40123,Wise County,NCNTY51195N51195,"Wise County-Norton city, VA HUD Nonmetro FMR Area",Wise County,VA,40,0
5119799999,352,445,541,709,952,197,51,99999,27599,Wythe County,NCNTY51197N51197,"Wythe County, VA",Wythe County,VA,40,0
5119999999,882,919,1064,1454,1753,199,51,99999,56297,York County,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",York County,VA,50,1
5151099999,1166,1328,1506,1943,2542,510,51,99999,128283,Alexandria city,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Alexandria city,VA,50,1
5151599999,529,543,654,806,900,515,51,99999,6299,Bedford city,METRO31340M31340,"Lynchburg, VA MSA",Bedford city,VA,40,1
5152099999,422,453,563,754,902,520,51,99999,17367,Bristol city,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",Bristol city,VA,40,1
5153099999,489,550,612,891,1073,530,51,99999,6349,Buena Vista city,NCNTY51163N51163,"Rockbridge County-Buena Vista city-Lexington city, VA HUD Nonmetro FMR Area",Buena Vista city,VA,40,0
5154099999,723,870,1029,1334,1476,540,51,99999,45049,Charlottesville city,METRO16820M16820,"Charlottesville, VA MSA",Charlottesville city,VA,40,1
5155099999,882,919,1064,1454,1753,550,51,99999,199184,Chesapeake city,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Chesapeake city,VA,50,1
5156099999,352,451,541,657,685,560,51,99999,4289,Clifton Forge city,NCNTY51005N51005,"Alleghany County-Clifton Forge city-Covington city, VA HUD Nonmetro FMR Area",Clifton Forge city,VA,40,0
5157099999,725,786,878,1171,1399,570,51,99999,16897,Colonial Heights city,METRO40060M40060,"Richmond, VA HUD Metro FMR Area",Colonial Heights city,VA,40,1
5158099999,352,451,541,657,685,580,51,99999,6303,Covington city,NCNTY51005N51005,"Alleghany County-Clifton Forge city-Covington city, VA HUD Nonmetro FMR Area",Covington city,VA,40,0
5159099999,410,471,608,758,814,590,51,99999,48411,Danville city,METRO19260M19260,"Danville, VA MSA",Danville city,VA,40,1
5159599999,475,514,571,690,857,595,51,99999,5665,Emporia city,NCNTY51081N51081,"Greensville County-Emporia city, VA HUD Nonmetro FMR Area",Emporia city,VA,40,0
5160099999,1166,1328,1506,1943,2542,600,51,99999,21498,Fairfax city,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Fairfax city,VA,50,1
5161099999,1166,1328,1506,1943,2542,610,51,99999,10377,Falls Church city,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Falls Church city,VA,50,1
5162099999,453,627,695,860,1223,620,51,99999,8346,Franklin city,NCNTY51175N51175,"Southampton County-Franklin city, VA HUD Nonmetro FMR Area",Franklin city,VA,40,0
5163099999,1166,1328,1506,1943,2542,630,51,99999,19279,Fredericksburg city,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Fredericksburg city,VA,50,1
5164099999,450,488,541,649,721,640,51,99999,6837,Galax city,NCNTY51035N51035,"Carroll County-Galax city, VA HUD Nonmetro FMR Area",Galax city,VA,40,0
5165099999,882,919,1064,1454,1753,650,51,99999,146437,Hampton city,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Hampton city,VA,50,1
5166099999,580,644,784,1098,1128,660,51,99999,40468,Harrisonburg city,METRO25500M25500,"Harrisonburg, VA MSA",Harrisonburg city,VA,40,1
5167099999,725,786,878,1171,1399,670,51,99999,22354,Hopewell city,METRO40060M40060,"Richmond, VA HUD Metro FMR Area",Hopewell city,VA,40,1
5167899999,489,550,612,891,1073,678,51,99999,6867,Lexington city,NCNTY51163N51163,"Rockbridge County-Buena Vista city-Lexington city, VA HUD Nonmetro FMR Area",Lexington city,VA,40,0
5168099999,529,543,654,806,900,680,51,99999,65269,Lynchburg city,METRO31340M31340,"Lynchburg, VA MSA",Lynchburg city,VA,40,1
5168399999,1166,1328,1506,1943,2542,683,51,99999,35135,Manassas city,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Manassas city,VA,50,1
5168599999,1166,1328,1506,1943,2542,685,51,99999,10290,Manassas Park city,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Manassas Park city,VA,50,1
5169099999,417,434,541,694,795,690,51,99999,15416,Martinsville city,NCNTY51089N51089,"Henry County-Martinsville city, VA HUD Nonmetro FMR Area",Martinsville city,VA,40,0
5170099999,882,919,1064,1454,1753,700,51,99999,180150,Newport News city,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Newport News city,VA,50,1
5171099999,882,919,1064,1454,1753,710,51,99999,234403,Norfolk city,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Norfolk city,VA,50,1
5172099999,450,459,541,704,887,720,51,99999,3904,Norton city,NCNTY51195N51195,"Wise County-Norton city, VA HUD Nonmetro FMR Area",Norton city,VA,40,0
5173099999,725,786,878,1171,1399,730,51,99999,33740,Petersburg city,METRO40060M40060,"Richmond, VA HUD Metro FMR Area",Petersburg city,VA,40,1
5173599999,882,919,1064,1454,1753,735,51,99999,11566,Poquoson city,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Poquoson city,VA,50,1
5174099999,882,919,1064,1454,1753,740,51,99999,100565,Portsmouth city,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Portsmouth city,VA,50,1
5175099999,591,647,724,993,1272,750,51,99999,15859,Radford city,METRO13980N51121,"Blacksburg-Christiansburg-Radford, VA HUD Metro FMR Area",Radford city,VA,40,1
5176099999,725,786,878,1171,1399,760,51,99999,197790,Richmond city,METRO40060M40060,"Richmond, VA HUD Metro FMR Area",Richmond city,VA,40,1
5177099999,532,567,732,929,1014,770,51,99999,94911,Roanoke city,METRO40220M40220,"Roanoke, VA HUD Metro FMR Area",Roanoke city,VA,40,1
5177599999,532,567,732,929,1014,775,51,99999,24747,Salem city,METRO40220M40220,"Roanoke, VA HUD Metro FMR Area",Salem city,VA,40,1
5179099999,469,482,629,899,1035,790,51,99999,23853,Staunton city,NCNTY51015N51015,"Augusta County-Staunton city-Waynesboro city, VA HUD Nonmetro FMR Area",Staunton city,VA,40,0
5180099999,882,919,1064,1454,1753,800,51,99999,63677,Suffolk city,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Suffolk city,VA,50,1
5181099999,882,919,1064,1454,1753,810,51,99999,425257,Virginia Beach city,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Virginia Beach city,VA,50,1
5182099999,469,482,629,899,1035,820,51,99999,19520,Waynesboro city,NCNTY51015N51015,"Augusta County-Staunton city-Waynesboro city, VA HUD Nonmetro FMR Area",Waynesboro city,VA,40,0
5183099999,882,919,1064,1454,1753,830,51,99999,11998,Williamsburg city,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Williamsburg city,VA,50,1
5184099999,653,678,895,1235,1271,840,51,99999,23585,Winchester city,METRO49020M49020,"Winchester, VA-WV MSA",Winchester city,VA,40,1
