State,State Name,County,County Name,CBSA,CBSA Name,ZIP,area_rent_br0,area_rent_br1,area_rent_br2,area_rent_br3,area_rent_br4
51,Virginia,065,Fluvanna County,16820,"Charlottesville, VA MSA",22974,610,740,870,1130,1250
51,Virginia,065,Fluvanna County,16820,"Charlottesville, VA MSA",23022,680,820,970,1260,1390
51,Virginia,065,Fluvanna County,16820,"Charlottesville, VA MSA",23038,520,630,740,960,1060
51,Virginia,065,Fluvanna County,16820,"Charlottesville, VA MSA",23055,600,720,850,1100,1220
51,Virginia,065,Fluvanna County,16820,"Charlottesville, VA MSA",23084,680,820,970,1260,1390
51,Virginia,065,Fluvanna County,16820,"Charlottesville, VA MSA",23093,680,820,970,1260,1390
51,Virginia,065,Fluvanna County,16820,"Charlottesville, VA MSA",24590,600,730,860,1110,1230
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24014,530,570,730,930,1010
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24055,440,470,610,770,840
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24059,600,630,820,1040,1140
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24065,520,550,710,900,980
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24067,390,420,540,690,750
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24079,460,490,630,800,870
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24088,390,420,540,690,750
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24091,460,490,630,800,870
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24092,600,630,820,1040,1140
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24101,470,500,640,810,890
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24102,460,490,630,800,870
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24112,390,420,540,690,750
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24121,640,680,880,1120,1220
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24137,460,490,630,800,870
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24151,460,490,630,800,870
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24176,390,420,540,690,750
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24184,470,500,650,820,900
51,Virginia,069,Frederick County,49020,"Winchester, VA-WV MSA",22601,640,660,870,1200,1240
51,Virginia,069,Frederick County,49020,"Winchester, VA-WV MSA",22602,690,720,950,1310,1350
51,Virginia,069,Frederick County,49020,"Winchester, VA-WV MSA",22603,800,830,1100,1520,1560
51,Virginia,069,Frederick County,49020,"Winchester, VA-WV MSA",22624,720,740,980,1350,1390
51,Virginia,069,Frederick County,49020,"Winchester, VA-WV MSA",22625,940,980,1290,1780,1830
51,Virginia,069,Frederick County,49020,"Winchester, VA-WV MSA",22630,770,800,1050,1450,1490
51,Virginia,069,Frederick County,49020,"Winchester, VA-WV MSA",22637,560,580,770,1060,1090
51,Virginia,069,Frederick County,49020,"Winchester, VA-WV MSA",22645,510,530,700,970,990
51,Virginia,069,Frederick County,49020,"Winchester, VA-WV MSA",22654,770,800,1050,1450,1490
51,Virginia,069,Frederick County,49020,"Winchester, VA-WV MSA",22655,810,840,1110,1530,1580
51,Virginia,069,Frederick County,49020,"Winchester, VA-WV MSA",22656,880,910,1200,1660,1700
51,Virginia,069,Frederick County,49020,"Winchester, VA-WV MSA",22663,700,730,960,1320,1360
51,Virginia,071,Giles County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24086,350,460,540,690,950
51,Virginia,071,Giles County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24093,350,460,540,690,950
51,Virginia,071,Giles County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24124,350,460,540,690,950
51,Virginia,071,Giles County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24128,400,520,620,790,1090
51,Virginia,071,Giles County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24134,350,460,540,690,950
51,Virginia,071,Giles County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24136,350,460,540,690,950
51,Virginia,071,Giles County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24147,350,460,540,690,950
51,Virginia,071,Giles County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24150,390,510,600,770,1060
51,Virginia,071,Giles County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24167,350,460,540,690,950
51,Virginia,071,Giles County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24315,350,460,540,690,950
51,Virginia,073,Gloucester County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23003,630,660,760,1040,1250
51,Virginia,073,Gloucester County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23050,850,880,1020,1390,1680
51,Virginia,073,Gloucester County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23061,650,670,780,1070,1290
51,Virginia,073,Gloucester County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23062,480,500,580,790,960
51,Virginia,073,Gloucester County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23072,650,680,790,1080,1300
51,Virginia,073,Gloucester County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23107,630,660,760,1040,1250
51,Virginia,073,Gloucester County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23128,740,770,890,1220,1470
51,Virginia,073,Gloucester County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23149,510,540,620,850,1020
51,Virginia,073,Gloucester County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23178,630,660,760,1040,1250
51,Virginia,073,Gloucester County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23184,630,660,760,1040,1250
51,Virginia,075,Goochland County,40060,"Richmond, VA MSA",23038,560,610,680,910,1080
51,Virginia,075,Goochland County,40060,"Richmond, VA MSA",23039,1040,1130,1260,1680,2010
51,Virginia,075,Goochland County,40060,"Richmond, VA MSA",23059,930,1010,1130,1510,1800
51,Virginia,075,Goochland County,40060,"Richmond, VA MSA",23063,690,740,830,1110,1320
51,Virginia,075,Goochland County,40060,"Richmond, VA MSA",23065,810,880,980,1310,1560
51,Virginia,075,Goochland County,40060,"Richmond, VA MSA",23084,740,810,900,1200,1430
51,Virginia,075,Goochland County,40060,"Richmond, VA MSA",23093,630,680,760,1010,1210
51,Virginia,075,Goochland County,40060,"Richmond, VA MSA",23102,780,850,950,1270,1510
51,Virginia,075,Goochland County,40060,"Richmond, VA MSA",23103,760,820,920,1230,1470
51,Virginia,075,Goochland County,40060,"Richmond, VA MSA",23117,810,880,980,1310,1560
51,Virginia,075,Goochland County,40060,"Richmond, VA MSA",23129,800,870,970,1290,1550
51,Virginia,075,Goochland County,40060,"Richmond, VA MSA",23146,1070,1150,1290,1720,2050
51,Virginia,075,Goochland County,40060,"Richmond, VA MSA",23153,800,870,970,1290,1550
51,Virginia,075,Goochland County,40060,"Richmond, VA MSA",23160,800,870,970,1290,1550
51,Virginia,075,Goochland County,40060,"Richmond, VA MSA",23233,890,970,1080,1440,1720
51,Virginia,075,Goochland County,40060,"Richmond, VA MSA",23238,780,850,950,1270,1510
51,Virginia,079,Greene County,16820,"Charlottesville, VA MSA",22923,720,860,1020,1320,1460
51,Virginia,079,Greene County,16820,"Charlottesville, VA MSA",22935,570,680,810,1050,1160
51,Virginia,079,Greene County,16820,"Charlottesville, VA MSA",22936,790,950,1130,1460,1620
51,Virginia,079,Greene County,16820,"Charlottesville, VA MSA",22940,600,730,860,1110,1230
51,Virginia,079,Greene County,16820,"Charlottesville, VA MSA",22968,840,1010,1200,1560,1720
51,Virginia,079,Greene County,16820,"Charlottesville, VA MSA",22973,700,840,990,1280,1420
51,Virginia,085,Hanover County,40060,"Richmond, VA MSA",22546,870,940,1050,1400,1670
51,Virginia,085,Hanover County,40060,"Richmond, VA MSA",23005,660,720,800,1070,1270
51,Virginia,085,Hanover County,40060,"Richmond, VA MSA",23015,600,650,730,970,1160
51,Virginia,085,Hanover County,40060,"Richmond, VA MSA",23024,550,600,670,890,1070
51,Virginia,085,Hanover County,40060,"Richmond, VA MSA",23047,690,750,840,1120,1340
51,Virginia,085,Hanover County,40060,"Richmond, VA MSA",23059,930,1010,1130,1510,1800
51,Virginia,085,Hanover County,40060,"Richmond, VA MSA",23069,660,720,800,1070,1270
51,Virginia,085,Hanover County,40060,"Richmond, VA MSA",23102,780,850,950,1270,1510
51,Virginia,085,Hanover County,40060,"Richmond, VA MSA",23111,870,940,1050,1400,1670
51,Virginia,085,Hanover County,40060,"Richmond, VA MSA",23116,880,960,1070,1430,1700
51,Virginia,085,Hanover County,40060,"Richmond, VA MSA",23146,1070,1150,1290,1720,2050
51,Virginia,085,Hanover County,40060,"Richmond, VA MSA",23192,860,930,1040,1390,1660
51,Virginia,087,Henrico County,40060,"Richmond, VA MSA",23030,620,670,750,1000,1190
51,Virginia,087,Henrico County,40060,"Richmond, VA MSA",23059,930,1010,1130,1510,1800
51,Virginia,087,Henrico County,40060,"Richmond, VA MSA",23060,870,940,1050,1400,1670
51,Virginia,087,Henrico County,40060,"Richmond, VA MSA",23075,760,820,920,1230,1470
51,Virginia,087,Henrico County,40060,"Richmond, VA MSA",23150,780,850,950,1270,1510
51,Virginia,087,Henrico County,40060,"Richmond, VA MSA",23222,640,700,780,1040,1240
51,Virginia,087,Henrico County,40060,"Richmond, VA MSA",23223,640,700,780,1040,1240
51,Virginia,087,Henrico County,40060,"Richmond, VA MSA",23226,880,950,1060,1410,1690
51,Virginia,087,Henrico County,40060,"Richmond, VA MSA",23227,610,660,740,990,1180
51,Virginia,087,Henrico County,40060,"Richmond, VA MSA",23228,730,790,880,1170,1400
51,Virginia,087,Henrico County,40060,"Richmond, VA MSA",23229,740,810,900,1200,1430
51,Virginia,087,Henrico County,40060,"Richmond, VA MSA",23230,690,750,840,1120,1340
51,Virginia,087,Henrico County,40060,"Richmond, VA MSA",23231,670,720,810,1080,1290
51,Virginia,087,Henrico County,40060,"Richmond, VA MSA",23233,890,970,1080,1440,1720
51,Virginia,087,Henrico County,40060,"Richmond, VA MSA",23238,780,850,950,1270,1510
51,Virginia,087,Henrico County,40060,"Richmond, VA MSA",23250,760,820,920,1230,1470
51,Virginia,087,Henrico County,40060,"Richmond, VA MSA",23294,780,840,940,1250,1500
51,Virginia,093,Isle of Wight County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23304,700,730,850,1160,1400
51,Virginia,093,Isle of Wight County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23314,810,850,980,1340,1620
51,Virginia,093,Isle of Wight County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23315,480,500,580,790,960
51,Virginia,093,Isle of Wight County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23430,710,740,860,1180,1420
51,Virginia,093,Isle of Wight County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23487,700,730,850,1160,1400
51,Virginia,093,Isle of Wight County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23851,540,560,650,890,1070
51,Virginia,093,Isle of Wight County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23866,700,730,850,1160,1400
51,Virginia,093,Isle of Wight County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23898,700,730,850,1160,1400
51,Virginia,095,James City County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23089,990,1030,1190,1630,1960
51,Virginia,095,James City County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23168,580,600,700,960,1150
51,Virginia,095,James City County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23185,840,870,1010,1380,1660
51,Virginia,095,James City County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23188,910,950,1100,1500,1810
51,Virginia,097,King and Queen County,40060,"Richmond, VA MSA",22437,570,620,690,920,1100
51,Virginia,097,King and Queen County,40060,"Richmond, VA MSA",22514,780,840,940,1250,1500
51,Virginia,097,King and Queen County,40060,"Richmond, VA MSA",22560,570,620,690,920,1100
51,Virginia,097,King and Queen County,40060,"Richmond, VA MSA",23023,450,480,540,720,860
51,Virginia,097,King and Queen County,40060,"Richmond, VA MSA",23085,570,620,690,920,1100
51,Virginia,097,King and Queen County,40060,"Richmond, VA MSA",23091,570,620,690,920,1100
51,Virginia,097,King and Queen County,40060,"Richmond, VA MSA",23108,570,620,690,920,1100
51,Virginia,097,King and Queen County,40060,"Richmond, VA MSA",23110,580,630,700,930,1120
51,Virginia,097,King and Queen County,40060,"Richmond, VA MSA",23126,450,480,540,720,860
51,Virginia,097,King and Queen County,40060,"Richmond, VA MSA",23148,460,500,560,750,890
51,Virginia,097,King and Queen County,40060,"Richmond, VA MSA",23149,490,530,590,790,940
51,Virginia,097,King and Queen County,40060,"Richmond, VA MSA",23156,660,720,800,1070,1270
51,Virginia,097,King and Queen County,40060,"Richmond, VA MSA",23161,570,620,690,920,1100
51,Virginia,097,King and Queen County,40060,"Richmond, VA MSA",23177,580,630,700,930,1120
51,Virginia,101,King William County,40060,"Richmond, VA MSA",23009,650,710,790,1050,1260
51,Virginia,101,King William County,40060,"Richmond, VA MSA",23069,660,720,800,1070,1270
51,Virginia,101,King William County,40060,"Richmond, VA MSA",23086,610,660,740,990,1180
51,Virginia,101,King William County,40060,"Richmond, VA MSA",23106,610,660,740,990,1180
51,Virginia,101,King William County,40060,"Richmond, VA MSA",23177,580,630,700,930,1120
51,Virginia,101,King William County,40060,"Richmond, VA MSA",23181,650,710,790,1050,1260
51,Virginia,107,Loudoun County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20105,1280,1460,1660,2140,2800
51,Virginia,107,Loudoun County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20117,1040,1190,1350,1740,2280
51,Virginia,107,Loudoun County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20118,1280,1460,1660,2140,2800
51,Virginia,107,Loudoun County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20120,1320,1510,1710,2210,2890
51,Virginia,107,Loudoun County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20129,1280,1460,1660,2140,2800
51,Virginia,107,Loudoun County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20132,1040,1190,1350,1740,2280
51,Virginia,107,Loudoun County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20135,1300,1480,1680,2170,2840
51,Virginia,107,Loudoun County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20141,1350,1540,1750,2260,2950
51,Virginia,107,Loudoun County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20147,1250,1430,1620,2090,2730
51,Virginia,107,Loudoun County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20148,1460,1660,1880,2430,3170
51,Virginia,107,Loudoun County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20152,1270,1450,1640,2120,2770
51,Virginia,107,Loudoun County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20158,630,710,810,1040,1370
51,Virginia,107,Loudoun County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20159,1280,1460,1660,2140,2800
51,Virginia,107,Loudoun County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20164,1220,1380,1570,2030,2650
51,Virginia,107,Loudoun County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20165,1440,1640,1860,2400,3140
51,Virginia,107,Loudoun County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20166,1280,1460,1650,2130,2790
51,Virginia,107,Loudoun County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20175,1080,1230,1400,1810,2360
51,Virginia,107,Loudoun County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20176,1180,1340,1520,1960,2570
51,Virginia,107,Loudoun County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20180,1350,1540,1750,2260,2950
51,Virginia,107,Loudoun County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20184,1280,1460,1660,2140,2800
51,Virginia,107,Loudoun County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20189,1280,1460,1660,2140,2800
51,Virginia,107,Loudoun County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20197,1280,1460,1660,2140,2800
51,Virginia,107,Loudoun County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22066,1280,1460,1660,2140,2800
51,Virginia,109,Louisa County,40060,"Richmond, VA MSA",22942,680,730,820,1090,1310
51,Virginia,109,Louisa County,40060,"Richmond, VA MSA",22947,660,720,800,1070,1270
51,Virginia,109,Louisa County,40060,"Richmond, VA MSA",22974,650,710,790,1050,1260
51,Virginia,109,Louisa County,40060,"Richmond, VA MSA",23015,600,650,730,970,1160
51,Virginia,109,Louisa County,40060,"Richmond, VA MSA",23024,550,600,670,890,1070
51,Virginia,109,Louisa County,40060,"Richmond, VA MSA",23065,810,880,980,1310,1560
51,Virginia,109,Louisa County,40060,"Richmond, VA MSA",23084,740,810,900,1200,1430
51,Virginia,109,Louisa County,40060,"Richmond, VA MSA",23093,630,680,760,1010,1210
51,Virginia,109,Louisa County,40060,"Richmond, VA MSA",23102,780,850,950,1270,1510
51,Virginia,109,Louisa County,40060,"Richmond, VA MSA",23117,810,880,980,1310,1560
51,Virginia,109,Louisa County,40060,"Richmond, VA MSA",23192,860,930,1040,1390,1660
51,Virginia,115,Mathews County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23021,730,760,880,1200,1450
51,Virginia,115,Mathews County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23025,730,760,880,1200,1450
51,Virginia,115,Mathews County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23035,730,760,880,1200,1450
51,Virginia,115,Mathews County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23045,730,760,880,1200,1450
51,Virginia,115,Mathews County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23050,850,880,1020,1390,1680
51,Virginia,115,Mathews County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23056,730,760,880,1200,1450
51,Virginia,115,Mathews County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23064,650,670,780,1070,1290
51,Virginia,115,Mathews County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23066,730,760,880,1200,1450
51,Virginia,115,Mathews County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23068,730,760,880,1200,1450
51,Virginia,115,Mathews County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23076,940,980,1130,1540,1860
51,Virginia,115,Mathews County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23109,510,530,610,830,1010
51,Virginia,115,Mathews County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23119,730,760,880,1200,1450
51,Virginia,115,Mathews County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23125,730,760,880,1200,1450
51,Virginia,115,Mathews County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23128,740,770,890,1220,1470
51,Virginia,115,Mathews County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23130,730,760,880,1200,1450
51,Virginia,115,Mathews County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23138,730,760,880,1200,1450
51,Virginia,115,Mathews County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23163,730,760,880,1200,1450
51,Virginia,121,Montgomery County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24059,460,600,710,910,1250
51,Virginia,121,Montgomery County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24060,480,620,740,940,1300
51,Virginia,121,Montgomery County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24070,460,600,710,910,1250
51,Virginia,121,Montgomery County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24073,400,520,620,790,1090
51,Virginia,121,Montgomery County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24087,360,460,550,700,970
51,Virginia,121,Montgomery County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24128,400,520,620,790,1090
51,Virginia,121,Montgomery County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24138,350,460,540,690,950
51,Virginia,121,Montgomery County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24141,410,530,630,800,1110
51,Virginia,121,Montgomery County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24149,410,530,630,800,1110
51,Virginia,121,Montgomery County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24162,350,460,540,690,950
51,Virginia,121,Montgomery County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24347,350,460,540,690,950
51,Virginia,125,Nelson County,16820,"Charlottesville, VA MSA",22920,530,630,750,970,1080
51,Virginia,125,Nelson County,16820,"Charlottesville, VA MSA",22922,390,470,560,730,800
51,Virginia,125,Nelson County,16820,"Charlottesville, VA MSA",22938,540,650,770,1000,1100
51,Virginia,125,Nelson County,16820,"Charlottesville, VA MSA",22949,380,460,540,700,770
51,Virginia,125,Nelson County,16820,"Charlottesville, VA MSA",22952,510,620,730,950,1050
51,Virginia,125,Nelson County,16820,"Charlottesville, VA MSA",22958,390,470,560,730,800
51,Virginia,125,Nelson County,16820,"Charlottesville, VA MSA",22964,510,620,730,950,1050
51,Virginia,125,Nelson County,16820,"Charlottesville, VA MSA",22967,670,810,960,1240,1380
51,Virginia,125,Nelson County,16820,"Charlottesville, VA MSA",22969,600,720,850,1100,1220
51,Virginia,125,Nelson County,16820,"Charlottesville, VA MSA",22971,790,950,1120,1450,1610
51,Virginia,125,Nelson County,16820,"Charlottesville, VA MSA",22976,510,620,730,950,1050
51,Virginia,125,Nelson County,16820,"Charlottesville, VA MSA",24464,510,620,730,950,1050
51,Virginia,125,Nelson County,16820,"Charlottesville, VA MSA",24483,510,620,730,950,1050
51,Virginia,125,Nelson County,16820,"Charlottesville, VA MSA",24521,510,620,730,950,1050
51,Virginia,125,Nelson County,16820,"Charlottesville, VA MSA",24553,510,620,730,950,1050
51,Virginia,125,Nelson County,16820,"Charlottesville, VA MSA",24562,510,620,730,950,1050
51,Virginia,125,Nelson County,16820,"Charlottesville, VA MSA",24581,510,620,730,950,1050
51,Virginia,125,Nelson County,16820,"Charlottesville, VA MSA",24599,510,620,730,950,1050
51,Virginia,127,New Kent County,40060,"Richmond, VA MSA",23011,780,850,950,1270,1510
51,Virginia,127,New Kent County,40060,"Richmond, VA MSA",23089,930,1000,1120,1490,1780
51,Virginia,127,New Kent County,40060,"Richmond, VA MSA",23111,870,940,1050,1400,1670
51,Virginia,127,New Kent County,40060,"Richmond, VA MSA",23124,710,770,860,1150,1370
51,Virginia,127,New Kent County,40060,"Richmond, VA MSA",23140,780,840,940,1250,1500
51,Virginia,127,New Kent County,40060,"Richmond, VA MSA",23141,960,1040,1160,1550,1850
51,Virginia,127,New Kent County,40060,"Richmond, VA MSA",23181,650,710,790,1050,1260
51,Virginia,143,Pittsylvania County,19260,"Danville, VA MSA",24054,490,560,720,900,960
51,Virginia,143,Pittsylvania County,19260,"Danville, VA MSA",24069,360,420,540,670,720
51,Virginia,143,Pittsylvania County,19260,"Danville, VA MSA",24137,390,450,580,720,780
51,Virginia,143,Pittsylvania County,19260,"Danville, VA MSA",24139,390,450,580,720,780
51,Virginia,143,Pittsylvania County,19260,"Danville, VA MSA",24161,390,450,580,720,780
51,Virginia,143,Pittsylvania County,19260,"Danville, VA MSA",24527,360,420,540,670,720
51,Virginia,143,Pittsylvania County,19260,"Danville, VA MSA",24530,390,450,580,720,780
51,Virginia,143,Pittsylvania County,19260,"Danville, VA MSA",24531,360,420,540,670,720
51,Virginia,143,Pittsylvania County,19260,"Danville, VA MSA",24540,430,490,630,790,840
51,Virginia,143,Pittsylvania County,19260,"Danville, VA MSA",24541,420,480,620,770,830
51,Virginia,143,Pittsylvania County,19260,"Danville, VA MSA",24549,360,420,540,670,720
51,Virginia,143,Pittsylvania County,19260,"Danville, VA MSA",24557,380,430,560,700,750
51,Virginia,143,Pittsylvania County,19260,"Danville, VA MSA",24563,380,430,560,700,750
51,Virginia,143,Pittsylvania County,19260,"Danville, VA MSA",24565,390,450,580,720,780
51,Virginia,143,Pittsylvania County,19260,"Danville, VA MSA",24566,400,460,590,740,790
51,Virginia,143,Pittsylvania County,19260,"Danville, VA MSA",24569,390,450,580,720,780
51,Virginia,143,Pittsylvania County,19260,"Danville, VA MSA",24586,410,470,600,750,800
51,Virginia,143,Pittsylvania County,19260,"Danville, VA MSA",24592,390,450,580,720,780
51,Virginia,143,Pittsylvania County,19260,"Danville, VA MSA",24594,390,450,580,720,780
51,Virginia,143,Pittsylvania County,19260,"Danville, VA MSA",24597,390,450,580,720,780
51,Virginia,145,Powhatan County,40060,"Richmond, VA MSA",23112,870,940,1050,1400,1670
51,Virginia,145,Powhatan County,40060,"Richmond, VA MSA",23113,880,960,1070,1430,1700
51,Virginia,145,Powhatan County,40060,"Richmond, VA MSA",23120,780,850,950,1270,1510
51,Virginia,145,Powhatan County,40060,"Richmond, VA MSA",23139,710,770,860,1150,1370
51,Virginia,145,Powhatan County,40060,"Richmond, VA MSA",23160,710,770,860,1150,1370
51,Virginia,149,Prince George County,40060,"Richmond, VA MSA",23801,1090,1180,1320,1760,2100
51,Virginia,149,Prince George County,40060,"Richmond, VA MSA",23805,670,720,810,1080,1290
51,Virginia,149,Prince George County,40060,"Richmond, VA MSA",23830,450,480,540,720,860
51,Virginia,149,Prince George County,40060,"Richmond, VA MSA",23842,890,970,1080,1440,1720
51,Virginia,149,Prince George County,40060,"Richmond, VA MSA",23860,620,670,750,1000,1190
51,Virginia,149,Prince George County,40060,"Richmond, VA MSA",23875,720,780,870,1160,1390
51,Virginia,149,Prince George County,40060,"Richmond, VA MSA",23881,550,600,670,890,1070
51,Virginia,153,Prince William County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20109,1100,1250,1420,1830,2400
51,Virginia,153,Prince William County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20110,1050,1200,1360,1750,2300
51,Virginia,153,Prince William County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20111,1130,1290,1460,1880,2460
51,Virginia,153,Prince William County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20112,1220,1390,1580,2040,2670
51,Virginia,153,Prince William County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20119,670,760,860,1110,1450
51,Virginia,153,Prince William County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20136,1580,1800,2040,2630,3440
51,Virginia,153,Prince William County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20137,1010,1160,1310,1690,2210
51,Virginia,153,Prince William County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20143,880,1010,1140,1470,1920
51,Virginia,153,Prince William County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20155,1150,1310,1490,1920,2520
51,Virginia,153,Prince William County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20169,1120,1280,1450,1870,2450
51,Virginia,153,Prince William County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20181,1080,1230,1390,1790,2350
