State,State Name,County,County Name,CBSA,CBSA Name,ZIP,area_rent_br0,area_rent_br1,area_rent_br2,area_rent_br3,area_rent_br4
51,Virginia,011,Appomattox County,31340,"Lynchburg, VA MSA",24538,520,570,690,880,1020
51,Virginia,011,Appomattox County,31340,"Lynchburg, VA MSA",24553,460,510,620,790,910
51,Virginia,011,Appomattox County,31340,"Lynchburg, VA MSA",24593,460,510,620,790,910
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22201,1470,1550,1840,2460,3090
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22202,1620,1700,2020,2700,3400
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22203,1510,1590,1890,2530,3180
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22204,1120,1180,1400,1870,2350
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22205,1210,1270,1510,2020,2540
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22206,1410,1480,1760,2360,2960
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22207,1410,1480,1760,2360,2960
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22209,1350,1430,1690,2260,2840
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22210,1380,1450,1720,2300,2890
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22211,1380,1450,1720,2300,2890
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22213,1380,1450,1720,2300,2890
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22214,1380,1450,1720,2300,2890
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22215,1380,1450,1720,2300,2890
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22216,1380,1450,1720,2300,2890
51,Virginia,013,Arlington County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22219,1380,1450,1720,2300,2890
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24064,600,660,800,1020,1180
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24095,510,560,680,870,1000
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24101,600,660,800,1020,1180
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24104,550,610,740,950,1090
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24121,580,640,780,1000,1150
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24122,460,510,620,790,910
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24139,490,540,660,840,970
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24174,460,510,620,790,910
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24179,490,530,650,830,960
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24503,530,580,710,910,1050
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24523,520,570,690,880,1020
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24526,490,540,660,840,970
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24536,490,540,660,840,970
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24550,460,510,620,790,910
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24551,460,510,620,790,910
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24556,630,690,840,1070,1240
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24570,490,540,660,840,970
51,Virginia,019,Bedford County,31340,"Lynchburg, VA MSA",24571,460,510,620,790,910
51,Virginia,023,Botetourt County,40220,"Roanoke, VA MSA",24019,570,670,830,1090,1230
51,Virginia,023,Botetourt County,40220,"Roanoke, VA MSA",24064,550,640,800,1050,1190
51,Virginia,023,Botetourt County,40220,"Roanoke, VA MSA",24066,500,580,720,940,1070
51,Virginia,023,Botetourt County,40220,"Roanoke, VA MSA",24077,550,640,800,1050,1190
51,Virginia,023,Botetourt County,40220,"Roanoke, VA MSA",24083,750,870,1080,1410,1600
51,Virginia,023,Botetourt County,40220,"Roanoke, VA MSA",24085,750,870,1080,1410,1600
51,Virginia,023,Botetourt County,40220,"Roanoke, VA MSA",24090,500,580,720,940,1070
51,Virginia,023,Botetourt County,40220,"Roanoke, VA MSA",24130,530,620,770,1010,1140
51,Virginia,023,Botetourt County,40220,"Roanoke, VA MSA",24175,630,730,910,1190,1350
51,Virginia,023,Botetourt County,40220,"Roanoke, VA MSA",24422,530,620,770,1010,1140
51,Virginia,031,Campbell County,31340,"Lynchburg, VA MSA",24501,480,520,640,820,940
51,Virginia,031,Campbell County,31340,"Lynchburg, VA MSA",24502,520,570,700,900,1030
51,Virginia,031,Campbell County,31340,"Lynchburg, VA MSA",24504,500,550,670,860,990
51,Virginia,031,Campbell County,31340,"Lynchburg, VA MSA",24517,460,510,620,790,910
51,Virginia,031,Campbell County,31340,"Lynchburg, VA MSA",24528,460,510,620,790,910
51,Virginia,031,Campbell County,31340,"Lynchburg, VA MSA",24538,520,570,690,880,1020
51,Virginia,031,Campbell County,31340,"Lynchburg, VA MSA",24550,460,510,620,790,910
51,Virginia,031,Campbell County,31340,"Lynchburg, VA MSA",24551,460,510,620,790,910
51,Virginia,031,Campbell County,31340,"Lynchburg, VA MSA",24554,550,610,740,950,1090
51,Virginia,031,Campbell County,31340,"Lynchburg, VA MSA",24569,460,510,620,790,910
51,Virginia,031,Campbell County,31340,"Lynchburg, VA MSA",24571,460,510,620,790,910
51,Virginia,031,Campbell County,31340,"Lynchburg, VA MSA",24588,460,510,620,790,910
51,Virginia,033,Caroline County,40060,"Richmond, VA MSA",22408,810,850,1010,1330,1610
51,Virginia,033,Caroline County,40060,"Richmond, VA MSA",22427,570,600,710,930,1130
51,Virginia,033,Caroline County,40060,"Richmond, VA MSA",22436,810,850,1010,1330,1610
51,Virginia,033,Caroline County,40060,"Richmond, VA MSA",22438,810,850,1010,1330,1610
51,Virginia,033,Caroline County,40060,"Richmond, VA MSA",22514,950,1000,1190,1560,1900
51,Virginia,033,Caroline County,40060,"Richmond, VA MSA",22535,500,520,620,820,990
51,Virginia,033,Caroline County,40060,"Richmond, VA MSA",22538,810,850,1010,1330,1610
51,Virginia,033,Caroline County,40060,"Richmond, VA MSA",22546,900,940,1120,1470,1780
51,Virginia,033,Caroline County,40060,"Richmond, VA MSA",22580,880,930,1100,1450,1750
51,Virginia,033,Caroline County,40060,"Richmond, VA MSA",23015,530,560,660,870,1050
51,Virginia,033,Caroline County,40060,"Richmond, VA MSA",23047,810,850,1010,1330,1610
51,Virginia,033,Caroline County,40060,"Richmond, VA MSA",23069,700,730,870,1140,1390
51,Virginia,036,Charles City County,40060,"Richmond, VA MSA",23030,680,720,850,1120,1350
51,Virginia,036,Charles City County,40060,"Richmond, VA MSA",23140,740,780,920,1210,1470
51,Virginia,036,Charles City County,40060,"Richmond, VA MSA",23185,670,700,830,1090,1320
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23112,910,950,1130,1490,1800
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23113,910,960,1140,1500,1820
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23114,980,1030,1220,1600,1940
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23120,800,840,1000,1320,1590
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23224,670,700,830,1090,1320
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23225,690,730,860,1130,1370
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23234,710,740,880,1160,1400
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23235,880,930,1100,1450,1750
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23236,920,970,1150,1510,1830
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23237,750,790,940,1240,1500
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23803,630,670,790,1040,1260
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23831,820,860,1020,1340,1630
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23832,860,900,1070,1410,1700
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23834,700,730,870,1140,1390
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23836,830,880,1040,1370,1660
51,Virginia,041,Chesterfield County,40060,"Richmond, VA MSA",23838,1120,1170,1390,1830,2210
51,Virginia,043,Clarke County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20130,980,1030,1220,1630,2050
51,Virginia,043,Clarke County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20135,1500,1590,1880,2520,3160
51,Virginia,043,Clarke County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22611,840,890,1050,1410,1770
51,Virginia,043,Clarke County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22620,870,920,1090,1460,1830
51,Virginia,043,Clarke County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22646,860,900,1070,1430,1800
51,Virginia,043,Clarke County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22663,980,1040,1230,1650,2070
51,Virginia,045,Craig County,40220,"Roanoke, VA MSA",24070,750,870,1080,1410,1600
51,Virginia,045,Craig County,40220,"Roanoke, VA MSA",24127,430,500,620,810,920
51,Virginia,045,Craig County,40220,"Roanoke, VA MSA",24128,430,500,620,810,920
51,Virginia,045,Craig County,40220,"Roanoke, VA MSA",24131,430,500,620,810,920
51,Virginia,045,Craig County,40220,"Roanoke, VA MSA",24426,430,500,620,810,920
51,Virginia,049,Cumberland County,40060,"Richmond, VA MSA",23027,630,670,790,1040,1260
51,Virginia,049,Cumberland County,40060,"Richmond, VA MSA",23038,770,810,960,1260,1530
51,Virginia,049,Cumberland County,40060,"Richmond, VA MSA",23040,700,730,870,1140,1390
51,Virginia,049,Cumberland County,40060,"Richmond, VA MSA",23123,630,670,790,1040,1260
51,Virginia,049,Cumberland County,40060,"Richmond, VA MSA",23901,630,670,790,1040,1260
51,Virginia,049,Cumberland County,40060,"Richmond, VA MSA",23936,630,670,790,1040,1260
51,Virginia,053,Dinwiddie County,40060,"Richmond, VA MSA",23803,630,670,790,1040,1260
51,Virginia,053,Dinwiddie County,40060,"Richmond, VA MSA",23805,710,740,880,1160,1400
51,Virginia,053,Dinwiddie County,40060,"Richmond, VA MSA",23824,670,700,830,1090,1320
51,Virginia,053,Dinwiddie County,40060,"Richmond, VA MSA",23830,500,520,620,820,990
51,Virginia,053,Dinwiddie County,40060,"Richmond, VA MSA",23833,560,590,700,920,1120
51,Virginia,053,Dinwiddie County,40060,"Richmond, VA MSA",23840,600,630,750,990,1190
51,Virginia,053,Dinwiddie County,40060,"Richmond, VA MSA",23841,640,670,800,1050,1270
51,Virginia,053,Dinwiddie County,40060,"Richmond, VA MSA",23850,650,680,810,1070,1290
51,Virginia,053,Dinwiddie County,40060,"Richmond, VA MSA",23872,580,610,720,950,1150
51,Virginia,053,Dinwiddie County,40060,"Richmond, VA MSA",23882,590,620,740,970,1180
51,Virginia,053,Dinwiddie County,40060,"Richmond, VA MSA",23885,880,930,1100,1450,1750
51,Virginia,053,Dinwiddie County,40060,"Richmond, VA MSA",23894,500,520,620,820,990
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20120,1390,1470,1740,2330,2930
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20121,1360,1430,1700,2280,2860
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20122,1350,1430,1690,2260,2840
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20124,1760,1860,2200,2940,3700
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20151,1240,1310,1550,2070,2610
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20153,1350,1430,1690,2260,2840
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20170,1450,1530,1810,2420,3040
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20171,1470,1550,1840,2460,3090
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20172,1350,1430,1690,2260,2840
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20190,1260,1330,1580,2110,2660
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20191,1260,1330,1580,2110,2660
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20194,1580,1660,1970,2640,3310
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20195,1350,1430,1690,2260,2840
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22003,1300,1370,1630,2180,2740
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22009,1350,1430,1690,2260,2840
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22015,1640,1730,2050,2740,3450
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22027,1350,1430,1690,2260,2840
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22030,1490,1570,1860,2490,3130
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22031,1420,1490,1770,2370,2980
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22032,1760,1860,2200,2940,3700
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22033,1380,1460,1730,2320,2910
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22039,1350,1430,1690,2260,2840
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22041,1170,1230,1460,1950,2450
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22042,1300,1370,1630,2180,2740
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22043,1440,1520,1800,2410,3030
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22044,1100,1160,1380,1850,2320
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22046,1220,1280,1520,2030,2560
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22060,1350,1430,1690,2260,2840
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22066,1350,1430,1690,2260,2840
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22079,1330,1400,1660,2220,2790
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22101,1350,1430,1690,2260,2840
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22102,1470,1550,1840,2460,3090
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22103,1350,1430,1690,2260,2840
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22106,1350,1430,1690,2260,2840
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22116,1350,1430,1690,2260,2840
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22121,1350,1430,1690,2260,2840
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22122,1350,1430,1690,2260,2840
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22124,1590,1680,1990,2660,3350
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22150,1260,1330,1580,2110,2660
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22151,1350,1430,1690,2260,2840
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22152,1540,1620,1920,2570,3230
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22153,1710,1800,2130,2850,3580
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22180,1510,1590,1890,2530,3180
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22181,1740,1830,2170,2900,3650
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22182,1350,1430,1690,2260,2840
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22183,1350,1430,1690,2260,2840
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22199,1350,1430,1690,2260,2840
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22302,1260,1330,1580,2110,2660
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22303,1140,1200,1420,1900,2390
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22306,1030,1090,1290,1730,2170
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22307,1310,1380,1640,2190,2760
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22308,1350,1430,1690,2260,2840
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22309,1190,1260,1490,1990,2500
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22310,1580,1670,1980,2650,3330
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22312,1240,1310,1550,2070,2610
51,Virginia,059,Fairfax County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22315,1580,1660,1970,2640,3310
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20106,1070,1130,1340,1790,2250
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20115,1040,1100,1300,1740,2190
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20117,1250,1320,1560,2090,2620
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20119,1180,1240,1470,1970,2470
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20130,980,1030,1220,1630,2050
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20137,1110,1170,1390,1860,2340
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20139,1070,1130,1340,1790,2250
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20144,1020,1080,1280,1710,2150
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20181,1040,1100,1300,1740,2190
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20184,1210,1270,1510,2020,2540
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20186,1020,1080,1280,1710,2150
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20187,1220,1280,1520,2030,2560
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20188,1070,1130,1340,1790,2250
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20198,1220,1280,1520,2030,2560
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22639,1070,1130,1340,1790,2250
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22642,1250,1320,1560,2090,2620
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22643,1070,1130,1340,1790,2250
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22712,1140,1210,1430,1910,2400
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22720,1300,1370,1630,2180,2740
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22728,1190,1260,1490,1990,2500
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22734,980,1040,1230,1650,2070
51,Virginia,061,Fauquier County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22742,1070,1130,1340,1790,2250
51,Virginia,065,Fluvanna County,16820,"Charlottesville, VA MSA",22963,710,940,1110,1410,1600
51,Virginia,065,Fluvanna County,16820,"Charlottesville, VA MSA",22974,570,750,890,1130,1280
51,Virginia,065,Fluvanna County,16820,"Charlottesville, VA MSA",23022,700,920,1090,1390,1570
51,Virginia,065,Fluvanna County,16820,"Charlottesville, VA MSA",23038,610,810,960,1220,1390
51,Virginia,065,Fluvanna County,16820,"Charlottesville, VA MSA",23055,500,660,780,990,1130
51,Virginia,065,Fluvanna County,16820,"Charlottesville, VA MSA",23084,450,590,700,890,1010
51,Virginia,065,Fluvanna County,16820,"Charlottesville, VA MSA",23093,570,760,900,1150,1300
51,Virginia,065,Fluvanna County,16820,"Charlottesville, VA MSA",24590,520,690,820,1040,1180
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24055,450,520,650,850,960
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24059,590,680,850,1110,1260
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24065,480,560,700,920,1040
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24067,430,500,620,810,920
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24079,450,520,650,850,960
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24088,430,500,620,810,920
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24091,450,520,650,850,960
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24092,430,500,620,810,920
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24101,550,640,800,1050,1190
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24102,450,520,650,850,960
51,Virginia,067,Franklin County,40220,"Roanoke, VA MSA",24112,450,520,650,850,960
